Date,Brand,Title,price_full,price_soft,priceoff,Rating,Review Count
17/08/2024,Estée Lauder,Double Wear 1C Light - Corretivo Facial 7ml,"279,00","268,90",4,"50,00",1
17/08/2024,FOREO,UFO Fuchsia - Aparelho,"1498,90","866,90",42,"48,00",21
17/08/2024,Estée Lauder,Double Wear 5N Deep - Corretivo Facial 7ml,"279,00","138,90",50,"50,00",1
17/08/2024,Estée Lauder,Double Wear 4N Medium Deep Neutral - Corretivo Facial 7ml,"279,00","237,90",15,"50,00",1
17/08/2024,Estée Lauder,Double Wear 7N Ultra Deep - Corretivo Facial 7ml,"279,00","268,90",4,"50,00",1
17/08/2024,FOREO,UFO Pink - Aparelho,"1498,90","923,90",38,"48,00",21
17/08/2024,FOREO,UFO Mini Pearl Pink - Aparelho,"758,90","436,90",42,"50,00",11
17/08/2024,Estée Lauder,Double Wear 5C Deep - Corretivo Facial 7ml,"279,00","278,90",0,"50,00",1
17/08/2024,Estée Lauder,Double Wear 6C Extra Deep - Corretivo  Facial 7ml,"279,00","268,90",4,"50,00",1
17/08/2024,FOREO,UFO Mini Mint - Aparelho,"758,90","547,90",28,"50,00",11
17/08/2024,Ada Tina,Normalize Ft Pelle Cor 20 FPS 30 - Protetor Solar Facial com Cor 50ml,"149,90","130,90",13,"48,00",12
17/08/2024,Beauts,Lummi - Creme Hidratante Clareador Noturno 25g,"109,90","57,90",47,"45,00",4
17/08/2024,Benton,Aloe Hyaluron Cream - Creme Hidratante 50g,"239,90","146,90",39,"50,00",1
17/08/2024,Colormake,Pele - Tinta Cremosa 20g,"8,90","7,90",11,"40,00",5
17/08/2024,Colormake,Metálica Ouro - Tinta Cremosa 20g,"13,90","10,90",22,"0,00",0
17/08/2024,ISDIN,Isdinceutics Flavo-C Ultraglican - Sérum Antioxidante Diurno (30 Unidades),"400,90","339,90",15,"0,00",0
17/08/2024,Terral,Patchouli Dark - Creme Facial 45g,"52,90","35,90",32,"35,00",2
17/08/2024,Embryolisse,Lisseur Bonne Mine Intense - Creme Facial Anti-Idade 50ml,"368,90","294,90",20,"0,00",0
17/08/2024,Nuxe,Crème Fraîche de Beauté - Hidratante Facial 30ml,"175,90","148,90",15,"50,00",4
17/08/2024,Talika,Skintelligence Hydra Hydrating Rich - Creme Hidratante Facial 50ml,"324,90","243,90",25,"50,00",1
17/08/2024,Anna Pegova,Crème Mellecente 2 FPS 15 - Hidratante Facial 40ml,"239,90","204,90",15,"40,00",2
17/08/2024,Givenchy,Ressource Anti-Stress Velvet - Creme Hidratante Facial 50ml,"338,90","270,90",20,"50,00",2
17/08/2024,Givenchy,Ressource Anti-Stress Rich - Creme Hidratante Facial 50ml,"338,90","270,90",20,"50,00",2
17/08/2024,Terral,Gerânio - Creme Hidratante Facial 45g,"52,90","51,90",2,"43,00",4
17/08/2024,Embryolisse,Hydra-Crème Légère - Hidratante Facial 40ml,"218,90","174,90",20,"50,00",1
17/08/2024,Talika,Skintelligence Hydra Hydrating Light - Creme Hidratante Facial 50ml,"324,90","243,90",25,"0,00",0
17/08/2024,Givenchy,Ressource Anti-Stress Rich Refil - Creme Hidratante Facial 50ml,"258,90","206,90",20,"50,00",1
17/08/2024,Tracta,Treatment Algas Marinhas - Creme Hidratante Facial 60g,"46,90","44,90",4,"0,00",0
17/08/2024,Shiseido,Waso Clear Mega-Hydrating - Creme Hidratante Facial 50ml,"298,90","238,90",20,"48,00",5
17/08/2024,Embryolisse,Lait-Crème Multi-Protection FPS20 - Tratamento Hidratante Facial 40ml,"218,90","185,90",15,"0,00",0
17/08/2024,Likabio,LikaBio Soft Hydration - Creme Hidratante Facial 50ml,"355,90","338,90",5,"0,00",0
17/08/2024,Givenchy,Ressource Anti-Stress Velvet Refil - Creme Hidratante Facial 50ml,"288,90","230,90",20,"0,00",0
17/08/2024,Ada Tina,Normalize FT Bronze Cor 40 FPS 30 - Protetor Solar Facial com Cor 50ml,"156,90","119,90",24,"48,00",12
17/08/2024,Mantecorp,Epidrat Mat FPS 30 - Hidratante Facial 40ml,"99,90","83,90",16,"42,00",32
17/08/2024,Ada Tina,Normalize Ft Luce Cor 10 FPS 30 - Protetor Solar Facial com Cor 50ml,"149,90","119,90",20,"48,00",12
17/08/2024,Embryolisse,Concentré - Leite Hidratante Facial 75ml,"288,90","244,90",15,"48,00",45
17/08/2024,Ada Tina,Normalize Pore FPS 50 - Protetor Solar Facial 50ml,"150,90","143,90",5,"49,00",38
17/08/2024,Clinique,Smart Day FPS15 - Hidratante Facial 15ml,"248,90","98,90",60,"0,00",0
17/08/2024,Payot,Photodefense FPS20 - Protetor Solar Facial 100g,"83,90","66,90",20,"43,00",3
17/08/2024,Clinique,Smart Day FPS15 - Hidratante Facial 15ml,"248,90","98,90",60,"0,00",0
17/08/2024,L'Oréal Paris,Solar Expertise Invisilight FPS 30 - Protetor Solar Facial 50g,"66,90","52,90",21,"50,00",2
17/08/2024,Darrow,Actine FPS 30 - Protetor Solar Facial 60ml,"74,90","70,90",5,"43,00",4
17/08/2024,Anna Pegova,Hydratant Mixte - Hidratante Facial 15ml,"113,90","77,90",32,"0,00",0
17/08/2024,Shiseido,Waso Soft + Cushy Polisher - Esfoliante Facial 75ml,"248,90","198,90",20,"50,00",1
17/08/2024,Likabio,LikaBio Comfort Light Solution - Fluído Hidratante Facial 100ml,"271,90","258,90",5,"50,00",1
17/08/2024,Cetaphil,Sun Antioxidante FPS 60 - Protetor Solar com Cor 50ml,"89,90","75,90",16,"34,00",10
17/08/2024,Océane,2 Step Bambu e Peptídeo - Máscara Facial 13g,"17,90","9,90",45,"47,00",131
17/08/2024,Esthederm,Intensive Hyaluronic - Máscara Facial 75ml,"399,90","378,90",5,"50,00",4
17/08/2024,Ada Tina,Normalize Solar Hydra Comfort FPS 60 - Protetor Solar 40ml,"139,90","110,90",21,"50,00",8
17/08/2024,Nuxe,llence Detox - Creme para Rugas e Redutor de Linhas 50ml,"329,90","262,90",20,"50,00",6
17/08/2024,Ricca,Dá-lhe Lama! - Máscara de Limpeza Facial 25g,"30,90","29,90",3,"48,00",4
17/08/2024,Dior,Capture Totale Dreamskin 1 Minute - Máscara Facial 75ml,"449,00","313,90",30,"50,00",3
17/08/2024,Avène,Fluido Mineral FPS 50 - Protetor Solar com Cor 40ml,"109,90","86,90",21,"50,00",1
17/08/2024,Anna Pegova,Telo Structure - Creme para Rugas e Redutor de Linhas 40ml,"353,90","285,90",19,"49,00",14
17/08/2024,Océane,Aloe Skin Toner - Tônico Facial 120ml,"75,90","68,90",9,"43,00",4
17/08/2024,Givenchy,L’Intemporel Blossom Radiance Reviver - Creme Redutor de Linhas 50ml,"448,90","358,90",20,"50,00",1
17/08/2024,Granado,Noturno - Creme Redutor de Linhas 50g,"177,90","141,90",20,"44,00",7
17/08/2024,Fillerina,Nível 1 Noturno - Creme Redutor de Linhas 50ml,"276,90","220,90",20,"50,00",1
17/08/2024,Bioderma,Kit Reparação Facial (3 produtos),"361,70","283,70",22,"50,00",1
17/08/2024,Embryolisse,Lait-Crème Moussant - Mousse de Limpeza 200ml,"208,90","176,90",15,"0,00",0
17/08/2024,La Roche-Posay,Kit Toleriane Cuidado Facial Duo (2 Produtos),"270,80","255,80",6,"50,00",1
17/08/2024,Nuxe,Kit Merveillance Expert Lifting Facial (3 produtos),"605,70","595,70",2,"0,00",0
17/08/2024,L'Odorat,Kit L’Odorat Trio Facial (3 produtos),"149,70","142,70",5,"0,00",0
17/08/2024,NIVEA,Kit Cuidado Facial (2 Produtos),"74,80","69,80",7,"0,00",0
17/08/2024,La Roche-Posay,Kit Toleriane Duo (2 Produtos),"270,80","255,80",6,"0,00",0
17/08/2024,Avène,Emulsão FPS 70 Toque Seco - Protetor Solar 50ml,"111,90","106,90",4,"45,00",17
17/08/2024,FOREO,Kit Imagination Mini Cookbook (2 Produtos),"38,90","24,90",36,"0,00",0
17/08/2024,Ricca,Kit Máscaras em Creme (3 Produtos),"79,70","67,70",15,"0,00",0
17/08/2024,ISDIN,Kit Cuidado Facial (2 Produtos),"277,80","263,80",5,"0,00",0
17/08/2024,Caudalie,Kit FOREO Limpeza Facial #01 (2 Produtos),"1877,90","1170,90",38,"0,00",0
17/08/2024,o Boticário,Protetor Solar Facial Antissinais FPS70 Boti.Sun Acqua Fluido 40ml,"69,90","58,90",16,"0,00",0
17/08/2024,Bioderma,Kit Hidratação Total (2 produtos),"209,80","188,80",10,"50,00",2
17/08/2024,Eucerin,Kit Oil Control Skincare Trio (3 Produtos),"319,70","289,70",9,"30,00",2
17/08/2024,Océane,Kit Ultra Skincare Roller (5 Produtos),"351,70","234,70",33,"50,00",1
17/08/2024,Bioderma,Kit Sensibio Pele Sensível (2 Produtos),"266,80","216,80",19,"48,00",19
17/08/2024,Vichy,Kit Normaderm Phytosolution Skin Balance (3 Produtos),"474,70","456,70",4,"50,00",8
17/08/2024,Neutrogena,Kit Deep Clean Energizing + Grapefruit + Hidratação Oil Free (3 Produtos),"135,70","122,70",10,"50,00",2
17/08/2024,Weleda,Kit Romã Firmador (4 Produtos),"1085,60","914,60",16,"50,00",2
17/08/2024,Ecotools,Massageador - Jade Roller,"99,90","64,90",35,"49,00",17
17/08/2024,Eucerin,Kit Oil Control Pore Minimizer (3 Produtos),"419,70","368,70",12,"0,00",0
17/08/2024,Bioderma,Kit Sébium Photoderm Ultra (5 Produtos),"770,50","587,50",24,"0,00",0
17/08/2024,Weleda,Kit Baby Calêndula Hidratação (2 Produtos),"270,80","246,80",9,"50,00",3
17/08/2024,Clinique,Kit Smart Moisture (2 Produtos),"717,80","517,80",28,"0,00",0
17/08/2024,Shiseido,Kit Ultimune Eye Power Infusing Concentrate (2 Produtos),"1267,80","1079,80",15,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Redutor de Linhas Dia (2 Produtos),"149,80","132,80",11,"0,00",0
17/08/2024,ISDIN,Kit Controle de Brilho e Proteção (2 Produtos),"349,00","187,90",46,"0,00",0
17/08/2024,Neutrogena,Kit Deep Clean + Hidratação Oil Free (3 Produtos),"135,70","130,70",4,"0,00",0
17/08/2024,Beleza na Web,Kit Skincare Minéral 89 + Serum 10 (3 Produtos),"607,80","501,80",17,"0,00",0
17/08/2024,Clarins,Kit Double Sérum & Multi-Active (3 Produtos),"798,90","509,90",36,"0,00",0
17/08/2024,Océane,Kit Micro Fill Patch Headband Cleaner (4 Produtos),"215,70","157,70",27,"0,00",0
17/08/2024,Estée Lauder,Kit Advanced Night Repair + Sumptuous Extreme (3 Produtos),"519,00","440,90",15,"0,00",0
17/08/2024,Shiseido,Kit Best Sellers Starter (3 Produtos),"298,90","238,90",20,"0,00",0
17/08/2024,Weleda,Kit Prímula (4 produtos),"842,60","802,60",5,"50,00",1
17/08/2024,Clarins,Kit Double Extra-Firming (3 Produtos),"838,90","586,90",30,"0,00",0
17/08/2024,Ricca,"Bom Dia, Diva! - Máscara Noturna 25g","17,90","11,90",34,"50,00",9
17/08/2024,Océane,Kit Pele de Porcelana (3 Produtos),"153,70","110,70",28,"0,00",0
17/08/2024,Avène,Cleanance Hydra - Sabonete em Barra 80g,"49,90","38,90",22,"50,00",2
17/08/2024,Océane,Kit Mask (5 Produtos),"126,60","106,60",16,"0,00",0
17/08/2024,Shiseido,Synchro Skin Self-Refreshing Tint FPS20 115 - Base Líquida 30ml,"298,90","193,90",35,"40,00",2
17/08/2024,Darrow,Kit Actine Ação Tripla (3 Produtos),"78,80","71,80",9,"0,00",0
17/08/2024,L'Odorat,Kit L’Odorat Multifuncional (3 produtos),"144,70","142,70",1,"0,00",0
17/08/2024,ISDIN,Kit ISDINCEUTICS Pele Jovem (21 Produtos),"685,70","643,70",6,"0,00",0
17/08/2024,Korres,Kit Cuidados do Rosto (2 produtos),"720,80","670,80",7,"0,00",0
17/08/2024,L'Occitane en Provence,Kit Immortelle Divine Duo (2 Produtos),"917,80","861,80",6,"0,00",0
17/08/2024,Colormake,Verde Fluorescente - Tinta Cremosa 20g,"8,90","7,90",11,"40,00",5
17/08/2024,Colormake,Cinza - Tinta Cremosa 20g,"8,90","7,90",11,"40,00",5
17/08/2024,Océane,Kit Rose Quartz Eye Massager + 2 Step Mask Amêndoa e Vitamina E (2 Produtos),"147,80","103,80",30,"0,00",0
17/08/2024,Clinique,Kit Even Better Clinical Plus Corrector (2 Produtos),"927,80","869,80",6,"0,00",0
17/08/2024,Joli Joli,by Nat Teodoro N113 - Pincel para Base,"41,90","33,50",20,"43,00",3
17/08/2024,Dermage,Kit Glycolique Daily Peel Minis (2 Produtos),"71,90","57,50",20,"0,00",0
17/08/2024,Elemento Mineral,Kit Hamamelis (5 Produtos),"88,90","50,90",43,"50,00",1
17/08/2024,Clarins,Kit Double Lumière (3 Produtos),"928,90","463,90",50,"0,00",0
17/08/2024,ISDIN,Kit Fusion Water Glicoisdin (2 Produtos),"367,80","352,80",4,"0,00",0
17/08/2024,Colormake,Metálica Prata - Tinta Cremosa 20g,"14,90","9,90",34,"0,00",0
17/08/2024,Shiseido,Kit Power Brightening Set (2 Produtos),"718,90","633,90",12,"0,00",0
17/08/2024,Shiseido,Kit Future Solution LX Total Care (2 Produtos),"4797,80","4422,80",8,"0,00",0
17/08/2024,Vult,Kit Corpo Hidraluronic 7 em 1 Ácido Hialurônico (4 Produtos),"130,60","104,60",20,"50,00",1
17/08/2024,Océane,Kit 2 Step Mask Skincare (4 Produtos),"90,60","66,60",26,"0,00",0
17/08/2024,Vichy,Kit Liftactiv Duplo Tratamento (2 Produtos),"619,80","535,80",14,"0,00",0
17/08/2024,Océane,Kit Skincare Trio (3 produtos),"152,70","130,70",14,"0,00",0
17/08/2024,Shiseido,Kit Beauty Full (6 Produtos),"2943,50","2678,50",9,"0,00",0
17/08/2024,Beleza na Web,Kit Garnier Uniform & Matte Vitamina C & Maybelline Superstay Matte Ink Frida Kahlo (3 Produtos),"185,70","164,70",11,"0,00",0
17/08/2024,Korres,Kit Anti-Idade (2 produtos),"727,80","660,80",9,"0,00",0
17/08/2024,L'Occitane en Provence,Kit Immortelle Divine (2 Produtos),"938,80","886,80",6,"0,00",0
17/08/2024,Beleza na Web,Kit Plástica de Argila + Vitamina C  (3 Produtos),"170,70","141,70",17,"0,00",0
17/08/2024,Tracta,Kit Jovialidade (3 Produtos),"121,70","106,70",12,"50,00",1
17/08/2024,Océane,Kit Pele Relaxada (3 Produtos),"137,70","127,70",7,"0,00",0
17/08/2024,Caudalie,Kit Beleza na Web Pele Iluminada (2 Produtos),"647,90","548,10",15,"0,00",0
17/08/2024,Océane,Kit Redutor de Linhas (3 produtos),"220,70","180,70",18,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais (3 Produtos),"134,70","119,70",11,"0,00",0
17/08/2024,Beleza na Web,Kit Embelezamento Completo (5 Produtos),"355,50","344,50",3,"0,00",0
